OG0000000: AN0004 AN0376 AN10000 AN10001 AN10256 AN10632 AN10649 AN10846 AN2670 AN2713 AN2714 AN3471 AN3500 AN5065 AN5095 AN5470 AN6966 AN6968 AN7830 AN7831 AN7845 AN7846 AN8295 AN8305 AN8576
OG0000001: AN0669 AN0826 AN0975 AN11044 AN11091 AN2291 AN2732 AN3047 AN3478 AN4391 AN4877 AN5334 AN5863 AN6559 AN7516 AN8788 AN9046 AN9505
OG0000002: AN10066 AN10127 AN10329 AN1070 AN4079 AN4291 AN5956 AN9416
OG0000003: AN0263 AN0683 AN3048 AN4335 AN5963 AN8186 AN9381
OG0000004: AN2661 AN2711 AN2796 AN3980 AN7833 AN8207
OG0000005: lcl|NC_032090.1_cds_XP_019330818.1_2310 lcl|NC_032092.1_cds_XP_710107.2_3445 lcl|NC_032092.1_cds_XP_716542.2_3581 lcl|NC_032094.1_cds_XP_710014.2_4619 lcl|NC_032095.1_cds_XP_720299.2_4779 lcl|NC_032096.1_cds_XP_710262.2_5636
OG0000006: AN0368 AN0621 AN7094 AN7977 AN8648
OG0000007: EDP47064 EDP47889 EDP48566
OG0000008: EDP47913 EDP47950 EDP48586
OG0000009: EDP48546 EDP49511 EDP50765
OG0000010: EDP49504 EDP50758 EDP50819
OG0000011: AN6156 AN8717 AN9495
OG0000012: AN5244 AN5251 AN9239
OG0000013: lcl|NC_032089.1_cds_XP_719072.1_2 lcl|NC_032091.1_cds_XP_717839.1_2353 lcl|NC_032093.1_cds_XP_721963.2_4250
OG0000014: lcl|NC_032089.1_cds_XP_719071.2_3 lcl|NC_032090.1_cds_XP_710489.2_1354 lcl|NC_032094.1_cds_XP_710505.2_4252
OG0000015: lcl|NC_032091.1_cds_XP_019330880.1_2942 lcl|NC_032091.1_cds_XP_716088.1_2941 lcl|NC_032091.1_cds_XP_716639.2_2919
OG0000016: lcl|NC_032091.1_cds_XP_716065.2_2935 lcl|NC_032091.1_cds_XP_716079.2_2922 lcl|NC_032094.1_cds_XP_718074.2_4592
OG0000017: lcl|NC_032094.1_cds_XP_710069.2_4577 lcl|NC_032094.1_cds_XP_719106.2_4500 lcl|NC_032094.1_cds_XP_719146.2_4529
OG0000018: EDP53021 EDP55499
OG0022883: lcl|NC_032090.1_cds_XP_714410.1_2289
OG0022884: lcl|NC_032090.1_cds_XP_714409.1_2290
OG0022885: lcl|NC_032090.1_cds_XP_714408.2_2291
OG0022886: lcl|NC_032090.1_cds_XP_714407.2_2292
OG0022887: lcl|NC_032090.1_cds_XP_714406.2_2293
OG0022888: lcl|NC_032090.1_cds_XP_714405.2_2294
OG0022889: lcl|NC_032090.1_cds_XP_714404.2_2295
OG0022890: lcl|NC_032090.1_cds_XP_714403.2_2296
OG0022891: lcl|NC_032090.1_cds_XP_714402.1_2297
OG0022892: lcl|NC_032090.1_cds_XP_714401.1_2298
OG0022893: lcl|NC_032090.1_cds_XP_714400.1_2299
OG0022894: lcl|NC_032090.1_cds_XP_714399.2_2300
OG0022895: lcl|NC_032090.1_cds_XP_714397.1_2301
OG0022896: lcl|NC_032090.1_cds_XP_019330817.1_2302
OG0022897: lcl|NC_032090.1_cds_XP_714394.2_2303
OG0022898: lcl|NC_032090.1_cds_XP_714393.2_2304
OG0022899: lcl|NC_032090.1_cds_XP_714392.2_2305
OG0022900: lcl|NC_032090.1_cds_XP_714391.2_2306
OG0022901: lcl|NC_032090.1_cds_XP_714390.2_2307
OG0022902: lcl|NC_032090.1_cds_XP_714389.1_2308
OG0022903: lcl|NC_032090.1_cds_XP_714388.1_2309
OG0022904: lcl|NC_032090.1_cds_XP_717119.1_2311
OG0022905: lcl|NC_032090.1_cds_XP_717121.2_2312
OG0022906: lcl|NC_032090.1_cds_XP_717123.1_2313
OG0022907: lcl|NC_032090.1_cds_XP_717124.1_2314
OG0022908: lcl|NC_032090.1_cds_XP_717125.1_2315
OG0022909: lcl|NC_032090.1_cds_XP_717126.1_2316
OG0022910: lcl|NC_032090.1_cds_XP_717128.1_2317
OG0022911: lcl|NC_032090.1_cds_XP_717129.1_2318
OG0022912: lcl|NC_032090.1_cds_XP_717136.2_2319
OG0022913: lcl|NC_032090.1_cds_XP_717137.1_2320
OG0022914: lcl|NC_032090.1_cds_XP_717138.1_2321
OG0022915: lcl|NC_032090.1_cds_XP_717140.1_2322
OG0022916: lcl|NC_032090.1_cds_XP_717141.1_2323
OG0022917: lcl|NC_032090.1_cds_XP_717142.1_2324
OG0022918: lcl|NC_032090.1_cds_XP_717143.2_2325
OG0022919: lcl|NC_032090.1_cds_XP_717145.1_2327
OG0022920: lcl|NC_032090.1_cds_XP_019330819.1_2328
OG0022921: lcl|NC_032090.1_cds_XP_019330820.1_2329
OG0022922: lcl|NC_032090.1_cds_XP_717146.1_2330
OG0022923: lcl|NC_032090.1_cds_XP_717148.1_2331
OG0022924: lcl|NC_032090.1_cds_XP_717149.1_2332
OG0022925: lcl|NC_032090.1_cds_XP_019330821.1_2333
OG0022926: lcl|NC_032090.1_cds_XP_717153.1_2334
OG0022927: lcl|NC_032090.1_cds_XP_717154.1_2335
OG0022928: lcl|NC_032090.1_cds_XP_717155.1_2336
OG0022929: lcl|NC_032090.1_cds_XP_717156.1_2337
OG0022930: lcl|NC_032090.1_cds_XP_717159.1_2338
OG0022931: lcl|NC_032090.1_cds_XP_717160.1_2339
OG0022932: lcl|NC_032090.1_cds_XP_717161.1_2340
OG0022933: lcl|NC_032090.1_cds_XP_717162.1_2341
OG0022934: lcl|NC_032090.1_cds_XP_717164.1_2342
OG0022935: lcl|NC_032090.1_cds_XP_717165.1_2343
OG0022936: lcl|NC_032090.1_cds_XP_717166.1_2344
OG0022937: lcl|NC_032090.1_cds_XP_717168.2_2345
OG0022938: lcl|NC_032090.1_cds_XP_019330822.1_2346
OG0022939: lcl|NC_032090.1_cds_XP_717169.1_2347
OG0022940: lcl|NC_032090.1_cds_XP_717170.1_2348
OG0022941: lcl|NC_032090.1_cds_XP_717171.1_2349
OG0022942: lcl|NC_032091.1_cds_XP_717845.2_2351
OG0022943: lcl|NC_032091.1_cds_XP_717838.2_2354
OG0022944: lcl|NC_032091.1_cds_XP_717837.1_2355
OG0022945: lcl|NC_032091.1_cds_XP_717836.1_2356
OG0022946: lcl|NC_032091.1_cds_XP_717834.1_2357
OG0022947: lcl|NC_032091.1_cds_XP_717835.1_2358
OG0022948: lcl|NC_032091.1_cds_XP_717830.1_2359
OG0022949: lcl|NC_032091.1_cds_XP_717833.1_2360
OG0022950: lcl|NC_032091.1_cds_XP_717832.1_2361
OG0022951: lcl|NC_032091.1_cds_XP_717828.1_2362
OG0022952: lcl|NC_032091.1_cds_XP_717826.1_2363
OG0022953: lcl|NC_032091.1_cds_XP_717825.1_2364
OG0022954: lcl|NC_032091.1_cds_XP_717823.1_2365
OG0022955: lcl|NC_032091.1_cds_XP_717822.2_2366
OG0022956: lcl|NC_032091.1_cds_XP_717821.1_2367
OG0022957: lcl|NC_032091.1_cds_XP_717819.1_2368
OG0022958: lcl|NC_032091.1_cds_XP_717818.1_2369
OG0022959: lcl|NC_032091.1_cds_XP_717817.1_2370
OG0022960: lcl|NC_032091.1_cds_XP_717816.1_2371
OG0022961: lcl|NC_032091.1_cds_XP_717815.1_2372
OG0022962: lcl|NC_032091.1_cds_XP_717814.1_2373
OG0022963: lcl|NC_032091.1_cds_XP_717813.2_2374
OG0022964: lcl|NC_032091.1_cds_XP_717812.2_2375
OG0022965: lcl|NC_032091.1_cds_XP_717811.1_2376
OG0022966: lcl|NC_032091.1_cds_XP_717810.1_2377
OG0022967: lcl|NC_032091.1_cds_XP_717809.1_2378
OG0022968: lcl|NC_032091.1_cds_XP_717808.2_2379
OG0022969: lcl|NC_032091.1_cds_XP_717805.1_2380
OG0022970: lcl|NC_032091.1_cds_XP_717804.1_2381
OG0022971: lcl|NC_032091.1_cds_XP_717803.1_2382
OG0022972: lcl|NC_032091.1_cds_XP_717802.1_2383
OG0022973: lcl|NC_032091.1_cds_XP_717801.1_2384
OG0022974: lcl|NC_032091.1_cds_XP_717800.1_2385
OG0022975: lcl|NC_032091.1_cds_XP_717798.2_2386
OG0022976: lcl|NC_032091.1_cds_XP_717796.1_2387
OG0022977: lcl|NC_032091.1_cds_XP_717797.1_2388
OG0022978: lcl|NC_032091.1_cds_XP_717795.1_2389
OG0022979: lcl|NC_032091.1_cds_XP_717794.1_2390
OG0022980: lcl|NC_032091.1_cds_XP_717792.1_2391
OG0022981: lcl|NC_032091.1_cds_XP_717791.1_2392
OG0022982: lcl|NC_032091.1_cds_XP_717790.1_2393
OG0022983: lcl|NC_032091.1_cds_XP_717789.1_2394
OG0022984: lcl|NC_032091.1_cds_XP_717788.1_2395
OG0022985: lcl|NC_032091.1_cds_XP_717785.1_2396
OG0022986: lcl|NC_032091.1_cds_XP_717784.1_2397
OG0022987: lcl|NC_032091.1_cds_XP_717783.1_2398
OG0022988: lcl|NC_032091.1_cds_XP_717782.1_2399
OG0022989: lcl|NC_032091.1_cds_XP_717781.1_2400
OG0022990: lcl|NC_032091.1_cds_XP_717780.1_2401
OG0022991: lcl|NC_032091.1_cds_XP_717779.1_2402
OG0022992: lcl|NC_032091.1_cds_XP_717778.1_2403
OG0022993: lcl|NC_032091.1_cds_XP_717775.2_2404
OG0022994: lcl|NC_032091.1_cds_XP_436573.1_2405
OG0022995: lcl|NC_032091.1_cds_XP_717774.1_2406
OG0022996: lcl|NC_032091.1_cds_XP_717772.1_2407
OG0022997: lcl|NC_032091.1_cds_XP_019330823.1_2408
OG0022998: lcl|NC_032091.1_cds_XP_717770.1_2409
OG0022999: lcl|NC_032091.1_cds_XP_717768.1_2410
OG0023000: lcl|NC_032091.1_cds_XP_717767.1_2411
OG0023001: lcl|NC_032091.1_cds_XP_717766.1_2412
OG0023002: lcl|NC_032091.1_cds_XP_717763.1_2415
OG0023003: lcl|NC_032091.1_cds_XP_717762.2_2416
OG0023004: lcl|NC_032091.1_cds_XP_717760.2_2417
OG0023005: lcl|NC_032091.1_cds_XP_717759.2_2418
OG0023006: lcl|NC_032091.1_cds_XP_717758.1_2419
OG0023007: lcl|NC_032091.1_cds_XP_717757.2_2420
OG0023008: lcl|NC_032091.1_cds_XP_717756.2_2421
OG0023009: lcl|NC_032091.1_cds_XP_717755.2_2422
OG0023010: lcl|NC_032091.1_cds_XP_717754.2_2423
OG0023011: lcl|NC_032091.1_cds_XP_717753.2_2424
OG0023012: lcl|NC_032091.1_cds_XP_710215.1_2425
OG0023013: lcl|NC_032091.1_cds_XP_710072.1_2426
OG0023014: lcl|NC_032091.1_cds_XP_710056.2_2427
OG0023015: lcl|NC_032091.1_cds_XP_710637.2_2428
OG0023016: lcl|NC_032091.1_cds_XP_710638.1_2429
OG0023017: lcl|NC_032091.1_cds_XP_710642.2_2430
OG0023018: lcl|NC_032091.1_cds_XP_710644.1_2431
OG0023019: lcl|NC_032091.1_cds_XP_710646.1_2432
OG0023020: lcl|NC_032091.1_cds_XP_710647.2_2433
OG0023021: lcl|NC_032091.1_cds_XP_710648.2_2434
OG0023022: lcl|NC_032091.1_cds_XP_710649.2_2435
OG0023023: lcl|NC_032091.1_cds_XP_710650.1_2436
OG0023024: lcl|NC_032091.1_cds_XP_718515.2_2437
OG0023025: lcl|NC_032091.1_cds_XP_718516.1_2438
OG0023026: lcl|NC_032091.1_cds_XP_718517.2_2439
OG0023027: lcl|NC_032091.1_cds_XP_718518.2_2440
OG0023028: lcl|NC_032091.1_cds_XP_718519.2_2441
OG0023029: lcl|NC_032091.1_cds_XP_718521.1_2442
OG0023030: lcl|NC_032091.1_cds_XP_718522.2_2443
OG0023031: lcl|NC_032091.1_cds_XP_718524.1_2444
OG0023032: lcl|NC_032091.1_cds_XP_718525.1_2445
OG0023033: lcl|NC_032091.1_cds_XP_019330826.1_2448
OG0023034: lcl|NC_032091.1_cds_XP_718528.2_2449
OG0023035: lcl|NC_032091.1_cds_XP_019330827.1_2450
OG0023036: lcl|NC_032091.1_cds_XP_019330828.1_2451
OG0023037: lcl|NC_032091.1_cds_XP_718530.1_2452
OG0023038: lcl|NC_032091.1_cds_XP_718531.2_2453
OG0023039: lcl|NC_032091.1_cds_XP_718532.1_2454
OG0023040: lcl|NC_032091.1_cds_XP_718533.2_2455
OG0023041: lcl|NC_032091.1_cds_XP_718534.2_2456
OG0023042: lcl|NC_032091.1_cds_XP_710000.1_2457
OG0023043: lcl|NC_032091.1_cds_XP_710436.2_2458
OG0023044: lcl|NC_032091.1_cds_XP_710437.2_2459
OG0023045: lcl|NC_032091.1_cds_XP_710439.2_2460
OG0023046: lcl|NC_032091.1_cds_XP_710440.2_2461
OG0023047: lcl|NC_032091.1_cds_XP_710441.2_2462
OG0023048: lcl|NC_032091.1_cds_XP_019330829.1_2463
OG0023049: lcl|NC_032091.1_cds_XP_721800.1_2464
OG0023050: lcl|NC_032091.1_cds_XP_721799.1_2465
OG0023051: lcl|NC_032091.1_cds_XP_721798.1_2466
OG0023052: lcl|NC_032091.1_cds_XP_721796.1_2467
OG0023053: lcl|NC_032091.1_cds_XP_721794.1_2468
OG0023054: lcl|NC_032091.1_cds_XP_721792.1_2469
OG0023055: lcl|NC_032091.1_cds_XP_721791.1_2470
OG0023056: lcl|NC_032091.1_cds_XP_721790.1_2471
OG0023057: lcl|NC_032091.1_cds_XP_721789.2_2472
OG0023058: lcl|NC_032091.1_cds_XP_721788.1_2473
OG0023059: lcl|NC_032091.1_cds_XP_721787.2_2474
OG0023060: lcl|NC_032091.1_cds_XP_721786.1_2475
OG0023061: lcl|NC_032091.1_cds_XP_721785.2_2476
OG0023062: lcl|NC_032091.1_cds_XP_721784.2_2477
OG0023063: lcl|NC_032091.1_cds_XP_721782.1_2478
OG0023064: lcl|NC_032091.1_cds_XP_721781.2_2479
OG0023065: lcl|NC_032091.1_cds_XP_721780.1_2480
OG0023066: lcl|NC_032091.1_cds_XP_721779.2_2481
OG0023067: lcl|NC_032091.1_cds_XP_721778.2_2482
OG0023068: lcl|NC_032091.1_cds_XP_721777.2_2483
OG0023069: lcl|NC_032091.1_cds_XP_721775.1_2484
OG0023070: lcl|NC_032091.1_cds_XP_019330830.1_2485
OG0023071: lcl|NC_032091.1_cds_XP_721773.2_2486
OG0023072: lcl|NC_032091.1_cds_XP_721772.1_2487
OG0023073: lcl|NC_032091.1_cds_XP_721771.1_2488
OG0023074: lcl|NC_032091.1_cds_XP_721770.2_2489
OG0023075: lcl|NC_032091.1_cds_XP_721769.2_2490
OG0023076: lcl|NC_032091.1_cds_XP_721767.2_2491
OG0023077: lcl|NC_032091.1_cds_XP_721766.1_2492
OG0023078: lcl|NC_032091.1_cds_XP_721765.2_2493
OG0023079: lcl|NC_032091.1_cds_XP_721764.1_2494
OG0023080: lcl|NC_032091.1_cds_XP_721763.1_2495
OG0023081: lcl|NC_032091.1_cds_XP_721762.2_2496
OG0023082: lcl|NC_032091.1_cds_XP_721761.2_2497
OG0023083: lcl|NC_032091.1_cds_XP_721760.1_2498
OG0023084: lcl|NC_032091.1_cds_XP_721759.2_2499
OG0023085: lcl|NC_032091.1_cds_XP_721758.2_2500
OG0023086: lcl|NC_032091.1_cds_XP_019330831.1_2501
OG0023087: lcl|NC_032091.1_cds_XP_721756.2_2502
OG0023088: lcl|NC_032091.1_cds_XP_721755.1_2503
OG0023089: lcl|NC_032091.1_cds_XP_721754.2_2504
OG0023090: lcl|NC_032091.1_cds_XP_721753.2_2505
OG0023091: lcl|NC_032091.1_cds_XP_721752.2_2506
OG0023092: lcl|NC_032091.1_cds_XP_721751.1_2507
OG0023093: lcl|NC_032091.1_cds_XP_721750.2_2508
OG0023094: lcl|NC_032091.1_cds_XP_721749.2_2509
OG0023095: lcl|NC_032091.1_cds_XP_721748.1_2510
OG0023096: lcl|NC_032091.1_cds_XP_019330832.1_2511
OG0023097: lcl|NC_032091.1_cds_XP_721747.2_2512
OG0023098: lcl|NC_032091.1_cds_XP_721746.1_2513
OG0023099: lcl|NC_032091.1_cds_XP_721745.1_2514
OG0023100: lcl|NC_032091.1_cds_XP_019330833.1_2515
OG0023101: lcl|NC_032091.1_cds_XP_721744.1_2516
OG0023102: lcl|NC_032091.1_cds_XP_721743.1_2517
OG0023103: lcl|NC_032091.1_cds_XP_721742.1_2518
OG0023104: lcl|NC_032091.1_cds_XP_721741.2_2519
OG0023105: lcl|NC_032091.1_cds_XP_721740.2_2520
OG0023106: lcl|NC_032091.1_cds_XP_721739.2_2521
OG0023107: lcl|NC_032091.1_cds_XP_721738.2_2522
OG0023108: lcl|NC_032091.1_cds_XP_721736.2_2523
OG0023109: lcl|NC_032091.1_cds_XP_019330834.1_2524
OG0023110: lcl|NC_032091.1_cds_XP_721733.2_2525
OG0023111: lcl|NC_032091.1_cds_XP_019330835.1_2526
OG0023112: lcl|NC_032091.1_cds_XP_721732.1_2527
OG0023113: lcl|NC_032091.1_cds_XP_721731.2_2528
OG0023114: lcl|NC_032091.1_cds_XP_721730.1_2529
OG0023115: lcl|NC_032091.1_cds_XP_721729.1_2530
OG0023116: lcl|NC_032091.1_cds_XP_721728.1_2531
OG0023117: lcl|NC_032091.1_cds_XP_721727.2_2532
OG0023118: lcl|NC_032091.1_cds_XP_721726.2_2533
OG0023119: lcl|NC_032091.1_cds_XP_721725.2_2534
OG0023120: lcl|NC_032091.1_cds_XP_019330836.1_2535
OG0023121: lcl|NC_032091.1_cds_XP_721723.2_2536
OG0023122: lcl|NC_032091.1_cds_XP_721720.1_2537
OG0023123: lcl|NC_032091.1_cds_XP_721719.1_2538
OG0023124: lcl|NC_032091.1_cds_XP_721718.1_2539
OG0023125: lcl|NC_032091.1_cds_XP_721716.2_2540
OG0023126: lcl|NC_032091.1_cds_XP_721715.1_2541
OG0023127: lcl|NC_032091.1_cds_XP_721714.2_2542
OG0023128: lcl|NC_032091.1_cds_XP_721713.2_2543
OG0023129: lcl|NC_032091.1_cds_XP_721712.1_2544
OG0023130: lcl|NC_032091.1_cds_XP_019330837.1_2545
OG0023131: lcl|NC_032091.1_cds_XP_721710.2_2546
OG0023132: lcl|NC_032091.1_cds_XP_721709.2_2547
OG0023133: lcl|NC_032091.1_cds_XP_721708.2_2548
OG0023134: lcl|NC_032091.1_cds_XP_019330838.1_2549
OG0023135: lcl|NC_032091.1_cds_XP_721706.2_2550
OG0023136: lcl|NC_032091.1_cds_XP_721705.2_2551
OG0023137: lcl|NC_032091.1_cds_XP_721704.1_2552
OG0023138: lcl|NC_032091.1_cds_XP_019330839.1_2553
OG0023139: lcl|NC_032091.1_cds_XP_019330840.1_2554
OG0023140: lcl|NC_032091.1_cds_XP_721702.2_2555
OG0023141: lcl|NC_032091.1_cds_XP_721701.2_2556
OG0023142: lcl|NC_032091.1_cds_XP_721700.2_2557
OG0023143: lcl|NC_032091.1_cds_XP_721699.1_2558
OG0023144: lcl|NC_032091.1_cds_XP_721698.1_2559
OG0023145: lcl|NC_032091.1_cds_XP_019330841.1_2560
OG0023146: lcl|NC_032091.1_cds_XP_721697.2_2561
OG0023147: lcl|NC_032091.1_cds_XP_721696.1_2562
OG0023148: lcl|NC_032091.1_cds_XP_721695.2_2563
OG0023149: lcl|NC_032091.1_cds_XP_721693.1_2564
OG0023150: lcl|NC_032091.1_cds_XP_721692.1_2565
OG0023151: lcl|NC_032091.1_cds_XP_721690.2_2566
OG0023152: lcl|NC_032091.1_cds_XP_721689.2_2567
OG0023153: lcl|NC_032091.1_cds_XP_721688.2_2568
OG0023154: lcl|NC_032091.1_cds_XP_721687.2_2569
OG0023155: lcl|NC_032091.1_cds_XP_721686.1_2570
OG0023156: lcl|NC_032091.1_cds_XP_721685.2_2571
OG0023157: lcl|NC_032091.1_cds_XP_719926.2_2572
OG0023158: lcl|NC_032091.1_cds_XP_019330842.1_2573
OG0023159: lcl|NC_032091.1_cds_XP_719930.2_2574
OG0023160: lcl|NC_032091.1_cds_XP_719931.1_2575
OG0023161: lcl|NC_032091.1_cds_XP_019330843.1_2576
OG0023162: lcl|NC_032091.1_cds_XP_019330844.1_2577
OG0023163: lcl|NC_032091.1_cds_XP_719935.1_2578
OG0023164: lcl|NC_032091.1_cds_XP_719937.2_2579
OG0023165: lcl|NC_032091.1_cds_XP_719938.2_2580
OG0023166: lcl|NC_032091.1_cds_XP_719939.2_2581
OG0023167: lcl|NC_032091.1_cds_XP_719941.1_2582
OG0023168: lcl|NC_032091.1_cds_XP_019330845.1_2583
OG0023169: lcl|NC_032091.1_cds_XP_719942.2_2584
OG0023170: lcl|NC_032091.1_cds_XP_719943.2_2585
OG0023171: lcl|NC_032091.1_cds_XP_719944.2_2586
OG0023172: lcl|NC_032091.1_cds_XP_719945.2_2587
OG0023173: lcl|NC_032091.1_cds_XP_719946.2_2588
OG0023174: lcl|NC_032091.1_cds_XP_719947.2_2589
OG0023175: lcl|NC_032091.1_cds_XP_719949.1_2590
OG0023176: lcl|NC_032091.1_cds_XP_719950.2_2591
OG0023177: lcl|NC_032091.1_cds_XP_719951.2_2592
OG0023178: lcl|NC_032091.1_cds_XP_719953.2_2593
OG0023179: lcl|NC_032091.1_cds_XP_719954.2_2594
OG0023180: lcl|NC_032091.1_cds_XP_719956.2_2595
OG0023181: lcl|NC_032091.1_cds_XP_719957.1_2596
OG0023182: lcl|NC_032091.1_cds_XP_719958.2_2597
OG0023183: lcl|NC_032091.1_cds_XP_719959.2_2598
OG0023184: lcl|NC_032091.1_cds_XP_719960.2_2599
OG0023185: lcl|NC_032091.1_cds_XP_019330846.1_2600
OG0023186: lcl|NC_032091.1_cds_XP_719962.1_2601
OG0023187: lcl|NC_032091.1_cds_XP_719963.2_2602
OG0023188: lcl|NC_032091.1_cds_XP_719965.2_2603
OG0023189: lcl|NC_032091.1_cds_XP_719966.2_2604
OG0023190: lcl|NC_032091.1_cds_XP_719967.2_2605
OG0023191: lcl|NC_032091.1_cds_XP_719968.2_2606
OG0023192: lcl|NC_032091.1_cds_XP_719969.1_2607
OG0023193: lcl|NC_032091.1_cds_XP_719970.2_2608
OG0023194: lcl|NC_032091.1_cds_XP_719971.2_2609
OG0023195: lcl|NC_032091.1_cds_XP_719972.2_2610
OG0023196: lcl|NC_032091.1_cds_XP_719973.1_2611
OG0023197: lcl|NC_032091.1_cds_XP_719974.2_2612
OG0023198: lcl|NC_032091.1_cds_XP_719975.1_2613
OG0023199: lcl|NC_032091.1_cds_XP_719976.1_2614
OG0023200: lcl|NC_032091.1_cds_XP_719982.1_2619
OG0023201: lcl|NC_032091.1_cds_XP_719983.1_2620
OG0023202: lcl|NC_032091.1_cds_XP_719984.1_2621
OG0023203: lcl|NC_032091.1_cds_XP_719985.1_2622
OG0023204: lcl|NC_032091.1_cds_XP_719987.2_2623
OG0023205: lcl|NC_032091.1_cds_XP_719988.1_2624
OG0023206: lcl|NC_032091.1_cds_XP_719994.1_2629
OG0023207: lcl|NC_032091.1_cds_XP_719995.2_2630
OG0023208: lcl|NC_032091.1_cds_XP_719996.2_2631
OG0023209: lcl|NC_032091.1_cds_XP_719997.2_2632
OG0023210: lcl|NC_032091.1_cds_XP_719998.1_2633
OG0023211: lcl|NC_032091.1_cds_XP_719999.2_2634
OG0023212: lcl|NC_032091.1_cds_XP_720000.1_2635
OG0023213: lcl|NC_032091.1_cds_XP_720001.2_2636
OG0023214: lcl|NC_032091.1_cds_XP_720002.1_2637
OG0023215: lcl|NC_032091.1_cds_XP_720003.2_2638
OG0023216: lcl|NC_032091.1_cds_XP_720004.1_2639
OG0023217: lcl|NC_032091.1_cds_XP_720009.2_2642
OG0023218: lcl|NC_032091.1_cds_XP_720010.1_2643
OG0023219: lcl|NC_032091.1_cds_XP_720011.2_2644
OG0023220: lcl|NC_032091.1_cds_XP_720012.2_2645
OG0023221: lcl|NC_032091.1_cds_XP_720013.2_2646
OG0023222: lcl|NC_032091.1_cds_XP_720014.2_2647
OG0023223: lcl|NC_032091.1_cds_XP_720015.1_2648
OG0023224: lcl|NC_032091.1_cds_XP_720016.2_2649
OG0023225: lcl|NC_032091.1_cds_XP_720018.2_2650
OG0023226: lcl|NC_032091.1_cds_XP_720020.2_2651
OG0023227: lcl|NC_032091.1_cds_XP_720021.1_2652
OG0023228: lcl|NC_032091.1_cds_XP_720022.1_2653
OG0023229: lcl|NC_032091.1_cds_XP_720023.2_2654
OG0023230: lcl|NC_032091.1_cds_XP_720024.1_2655
OG0023231: lcl|NC_032091.1_cds_XP_720026.2_2656
OG0023232: lcl|NC_032091.1_cds_XP_019330848.1_2657
OG0023233: lcl|NC_032091.1_cds_XP_720027.2_2658
OG0023234: lcl|NC_032091.1_cds_XP_019330849.1_2659
OG0023235: lcl|NC_032091.1_cds_XP_720028.2_2660
OG0023236: lcl|NC_032091.1_cds_XP_720029.2_2661
OG0023237: lcl|NC_032091.1_cds_XP_720030.2_2662
OG0023238: lcl|NC_032091.1_cds_XP_720031.2_2663
OG0023239: lcl|NC_032091.1_cds_XP_019330850.1_2664
OG0023240: lcl|NC_032091.1_cds_XP_720033.1_2665
OG0023241: lcl|NC_032091.1_cds_XP_720034.1_2666
OG0023242: lcl|NC_032091.1_cds_XP_720035.1_2667
OG0023243: lcl|NC_032091.1_cds_XP_720036.2_2668
OG0023244: lcl|NC_032091.1_cds_XP_720037.1_2669
OG0023245: lcl|NC_032091.1_cds_XP_720039.1_2670
OG0023246: lcl|NC_032091.1_cds_XP_720040.1_2671
OG0023247: lcl|NC_032091.1_cds_XP_720041.2_2672
OG0023248: lcl|NC_032091.1_cds_XP_720042.1_2673
OG0023249: lcl|NC_032091.1_cds_XP_720043.1_2674
OG0023250: lcl|NC_032091.1_cds_XP_720044.2_2675
OG0023251: lcl|NC_032091.1_cds_XP_720045.1_2676
OG0023252: lcl|NC_032091.1_cds_XP_720046.1_2677
OG0023253: lcl|NC_032091.1_cds_XP_720047.2_2678
OG0023254: lcl|NC_032091.1_cds_XP_720048.1_2679
OG0023255: lcl|NC_032091.1_cds_XP_720049.1_2680
OG0023256: lcl|NC_032091.1_cds_XP_720050.1_2681
OG0023257: lcl|NC_032091.1_cds_XP_019330851.1_2682
OG0023258: lcl|NC_032091.1_cds_XP_712758.2_2686
OG0023259: lcl|NC_032091.1_cds_XP_712757.1_2688
OG0023260: lcl|NC_032091.1_cds_XP_712756.1_2689
OG0023261: lcl|NC_032091.1_cds_XP_712754.2_2690
OG0023262: lcl|NC_032091.1_cds_XP_712753.1_2691
OG0023263: lcl|NC_032091.1_cds_XP_712752.1_2692
OG0023264: lcl|NC_032091.1_cds_XP_712751.2_2693
OG0023265: lcl|NC_032091.1_cds_XP_712749.1_2694
OG0023266: lcl|NC_032091.1_cds_XP_712744.1_2697
OG0023267: lcl|NC_032091.1_cds_XP_712743.1_2698
OG0023268: lcl|NC_032091.1_cds_XP_712742.1_2699
OG0023269: lcl|NC_032091.1_cds_XP_712740.1_2700
OG0023270: lcl|NC_032091.1_cds_XP_712741.1_2701
OG0023271: lcl|NC_032091.1_cds_XP_712739.1_2702
OG0023272: lcl|NC_032091.1_cds_XP_712738.1_2703
OG0023273: lcl|NC_032091.1_cds_XP_712737.2_2704
OG0023274: lcl|NC_032091.1_cds_XP_712735.2_2705
OG0023275: lcl|NC_032091.1_cds_XP_712734.1_2706
OG0023276: lcl|NC_032091.1_cds_XP_712732.1_2707
OG0023277: lcl|NC_032091.1_cds_XP_712731.1_2708
OG0023278: lcl|NC_032091.1_cds_XP_712730.1_2709
OG0023279: lcl|NC_032091.1_cds_XP_712729.2_2710
OG0023280: lcl|NC_032091.1_cds_XP_712728.2_2711
OG0023281: lcl|NC_032091.1_cds_XP_712727.2_2712
OG0023282: lcl|NC_032091.1_cds_XP_712726.1_2713
OG0023283: lcl|NC_032091.1_cds_XP_712725.1_2714
